date,homeTeam,awayTeam,homeScore,awayScore,matchResult,homeCode,awayCode,dayCode,target,season,homeGoalsForSum,homeGoalsAgainstSum,awayGoalsForSum,awayGoalsAgainstSum,homeWinRateRolling3,awayWinRateRolling3,homeWinRateRolling5,awayWinRateRolling5,homeWinRateRolling10,awayWinRateRolling10,homeWinRateExpanding,awayWinRateExpanding,homePoints,awayPoints,homeTotalPoints,awayTotalPoints,homeAvgGoalsFor,homeAvgGoalsAgainst,awayAvgGoalsFor,awayAvgGoalsAgainst,homeTotalWins,homeTotalLosses,homeTotalDraws,awayTotalWins,awayTotalLosses,awayTotalDraws
2023-05-19,Cadiz,Valladolid,2.0,0.0,H,4,2,4,1,2022,16.0,23.0,12.0,36.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.4,0.2,0.29411764705882354,0.17647058823529413,3,0,35,35,0.7647058823529411,1.4705882352941178,0.8823529411764706,1.7647058823529411,8,15,11,10,19,5
2023-05-20,Girona,Villarreal,1.0,2.0,A,16,19,5,2,2022,33.0,22.0,20.0,19.0,1.0,0.3333333333333333,0.8,0.6,0.7,0.4,0.5882352941176471,0.35294117647058826,0,3,48,57,1.588235294117647,1.411764705882353,1.5294117647058822,1.0294117647058822,13,12,9,17,11,6
2023-05-20,Ath Bilbao,Celta,2.0,1.0,H,7,1,5,1,2022,20.0,13.0,16.0,29.0,0.3333333333333333,0.0,0.2,0.2,0.3,0.3,0.4117647058823529,0.23529411764705882,3,0,47,39,1.2941176470588236,1.1176470588235294,1.1470588235294117,1.411764705882353,13,13,8,10,15,9
2023-05-20,Almeria,Mallorca,3.0,0.0,H,6,12,5,1,2022,26.0,22.0,15.0,25.0,0.6666666666666666,0.3333333333333333,0.4,0.2,0.4,0.1,0.5294117647058824,0.23529411764705882,3,0,36,44,1.2647058823529411,1.7941176470588236,0.9705882352941176,1.088235294117647,10,18,6,12,14,8
2023-05-20,Getafe,Elche,1.0,1.0,D,8,15,5,0,2022,18.0,18.0,10.0,37.0,0.3333333333333333,0.0,0.6,0.0,0.5,0.1,0.35294117647058826,0.058823529411764705,1,1,34,19,0.8823529411764706,1.2647058823529411,0.7647058823529411,1.8823529411764706,8,16,10,4,23,7
2023-05-20,FC Barcelona,Real Sociedad,1.0,2.0,A,3,14,5,2,2022,33.0,2.0,22.0,16.0,1.0,0.3333333333333333,0.8,0.2,0.8,0.4,0.8235294117647058,0.5294117647058824,0,3,85,62,1.8823529411764706,0.38235294117647056,1.3235294117647058,0.9117647058823529,27,3,4,18,8,8
2023-05-21,Rayo Vallecano,Espanyol,1.0,2.0,A,17,10,6,2,2022,25.0,19.0,21.0,31.0,1.0,0.0,0.6,0.0,0.4,0.2,0.47058823529411764,0.17647058823529413,0,3,46,31,1.2058823529411764,1.3235294117647058,1.2352941176470589,1.7647058823529411,12,12,10,7,17,10
2023-05-21,Ath Madrid,Osasuna,3.0,0.0,H,13,0,6,1,2022,36.0,14.0,12.0,16.0,1.0,0.3333333333333333,1.0,0.2,0.8,0.2,0.6470588235294118,0.23529411764705882,3,0,69,47,1.7647058823529411,0.7941176470588235,0.9411764705882353,1.0588235294117647,21,7,6,13,13,8
2023-05-21,Valencia,Real Madrid,1.0,0.0,H,5,18,6,1,2022,24.0,17.0,29.0,18.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.4,0.4,0.4117647058823529,0.5882352941176471,3,0,37,71,1.1176470588235294,1.2058823529411764,2.0588235294117645,0.9411764705882353,10,17,7,22,7,5
2023-05-21,Sevilla,Real Betis,0.0,0.0,D,11,9,6,0,2022,23.0,23.0,18.0,22.0,0.6666666666666666,0.3333333333333333,0.6,0.2,0.7,0.5,0.4117647058823529,0.4117647058823529,1,1,47,55,1.2941176470588236,1.4411764705882353,1.2647058823529411,1.1176470588235294,13,13,8,16,11,7
2023-05-23,Celta,Girona,1.0,1.0,D,1,16,1,0,2022,23.0,19.0,21.0,26.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.4,0.2,0.35294117647058826,0.17647058823529413,1,1,39,48,1.1428571428571428,1.4285714285714286,1.5714285714285714,1.4285714285714286,10,16,9,13,13,9
2023-05-23,Real Sociedad,Almeria,1.0,0.0,H,14,6,1,1,2022,23.0,15.0,17.0,39.0,0.6666666666666666,0.3333333333333333,0.8,0.2,0.6,0.1,0.5294117647058824,0.058823529411764705,3,0,65,39,1.3428571428571427,0.9142857142857143,1.3142857142857143,1.7428571428571429,19,8,8,11,18,6
2023-05-23,Valladolid,FC Barcelona,3.0,1.0,H,2,3,1,1,2022,18.0,24.0,31.0,11.0,0.3333333333333333,0.3333333333333333,0.2,0.6,0.3,0.7,0.4117647058823529,0.7647058823529411,3,0,35,85,0.8571428571428571,1.7714285714285714,1.8571428571428572,0.42857142857142855,10,20,5,27,4,4
2023-05-24,Elche,Sevilla,1.0,1.0,D,15,11,2,0,2022,16.0,27.0,21.0,26.0,0.6666666666666666,1.0,0.4,0.8,0.3,0.4,0.17647058823529413,0.35294117647058826,1,1,20,48,0.7714285714285715,1.8571428571428572,1.2571428571428571,1.4,4,23,8,13,13,9
2023-05-24,Real Madrid,Rayo Vallecano,2.0,1.0,H,18,17,2,1,2022,41.0,14.0,16.0,26.0,1.0,0.0,0.8,0.0,0.7,0.2,0.7058823529411765,0.23529411764705882,3,0,71,46,2.0,0.9428571428571428,1.2,1.3428571428571427,22,8,5,12,13,10
2023-05-24,Villarreal,Cadiz,2.0,0.0,H,19,4,2,1,2022,32.0,16.0,10.0,27.0,1.0,0.0,0.8,0.2,0.6,0.2,0.6470588235294118,0.17647058823529413,3,0,60,38,1.542857142857143,1.0285714285714285,0.8,1.4285714285714286,18,11,6,9,15,11
2023-05-24,Real Betis,Getafe,0.0,1.0,A,9,8,2,2,2022,25.0,16.0,12.0,25.0,0.6666666666666666,0.0,0.6,0.0,0.4,0.0,0.5294117647058824,0.11764705882352941,0,3,56,35,1.2285714285714286,1.0857142857142856,0.8857142857142857,1.2571428571428571,16,11,8,8,16,11
2023-05-24,Espanyol,Ath Madrid,3.0,3.0,D,10,13,2,0,2022,21.0,29.0,24.0,13.0,0.3333333333333333,0.3333333333333333,0.2,0.6,0.3,0.5,0.23529411764705882,0.5882352941176471,1,1,34,72,1.2571428571428571,1.7428571428571429,1.8,0.7714285714285715,8,17,10,22,7,6
2023-05-25,Mallorca,Valencia,1.0,0.0,H,12,5,3,1,2022,18.0,12.0,14.0,24.0,0.6666666666666666,0.6666666666666666,0.4,0.4,0.6,0.2,0.47058823529411764,0.17647058823529413,3,0,44,40,0.9428571428571428,1.1428571428571428,1.1142857142857143,1.1714285714285715,12,15,8,11,17,7
2023-05-25,Osasuna,Ath Bilbao,2.0,0.0,H,0,7,3,1,2022,20.0,20.0,24.0,25.0,0.6666666666666666,0.3333333333333333,0.6,0.6,0.4,0.4,0.5294117647058824,0.35294117647058826,3,0,47,50,0.9142857142857143,1.1142857142857143,1.3142857142857143,1.1142857142857143,13,14,8,14,13,8
2023-05-27,Sevilla,Real Madrid,1.0,2.0,A,11,18,5,2,2022,23.0,23.0,29.0,19.0,0.3333333333333333,0.0,0.4,0.2,0.6,0.3,0.3888888888888889,0.5555555555555556,0,3,49,74,1.25,1.3888888888888888,2.0,0.9444444444444444,13,13,10,23,8,5
2023-05-28,Almeria,Valladolid,0.0,0.0,D,6,2,6,0,2022,29.0,22.0,12.0,38.0,0.6666666666666666,0.0,0.6,0.2,0.5,0.2,0.5555555555555556,0.16666666666666666,1,1,39,38,1.2777777777777777,1.7222222222222223,0.9166666666666666,1.75,11,19,6,11,20,5
2023-05-28,Ath Bilbao,Elche,0.0,1.0,A,7,15,6,2,2022,22.0,14.0,11.0,38.0,0.3333333333333333,0.0,0.4,0.0,0.3,0.1,0.4444444444444444,0.05555555555555555,0,3,50,21,1.2777777777777777,1.1388888888888888,0.7777777777777778,1.8333333333333333,14,14,8,4,23,9
2023-05-28,Ath Madrid,Real Sociedad,2.0,1.0,H,13,14,6,1,2022,39.0,14.0,24.0,17.0,1.0,0.6666666666666666,1.0,0.4,0.9,0.4,0.6666666666666666,0.5555555555555556,3,0,73,68,1.8333333333333333,0.8333333333333334,1.3333333333333333,0.8888888888888888,22,7,7,20,8,8
2023-05-28,FC Barcelona,Mallorca,3.0,0.0,H,3,12,6,1,2022,34.0,4.0,15.0,28.0,0.6666666666666666,0.0,0.6,0.2,0.8,0.1,0.7777777777777778,0.2222222222222222,3,0,85,47,1.8333333333333333,0.5,0.9444444444444444,1.1111111111111112,27,5,4,13,15,8
2023-05-28,Cadiz,Celta,1.0,0.0,H,4,1,6,1,2022,18.0,23.0,17.0,31.0,0.6666666666666666,0.0,0.4,0.0,0.5,0.2,0.3333333333333333,0.2222222222222222,3,0,38,40,0.7777777777777778,1.4444444444444444,1.1388888888888888,1.4166666666666667,9,16,11,10,16,10
2023-05-28,Getafe,Osasuna,2.0,1.0,H,8,0,6,1,2022,19.0,19.0,12.0,19.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.4,0.2,0.3333333333333333,0.2222222222222222,3,0,38,50,0.8888888888888888,1.2222222222222223,0.9444444444444444,1.0833333333333333,9,16,11,14,14,8
2023-05-28,Girona,Real Betis,1.0,2.0,A,16,9,6,2,2022,34.0,24.0,18.0,22.0,0.6666666666666666,0.3333333333333333,0.8,0.2,0.7,0.4,0.5555555555555556,0.3888888888888889,0,3,49,56,1.5555555555555556,1.4166666666666667,1.1944444444444444,1.0833333333333333,13,13,10,16,12,8
2023-05-28,Valencia,Espanyol,2.0,2.0,D,5,10,6,0,2022,25.0,17.0,23.0,32.0,0.6666666666666666,0.3333333333333333,0.4,0.2,0.4,0.3,0.4444444444444444,0.2222222222222222,1,1,40,35,1.0833333333333333,1.1666666666666667,1.3055555555555556,1.7777777777777777,11,18,7,8,17,11
2023-05-28,Rayo Vallecano,Villarreal,2.0,1.0,H,17,19,6,1,2022,26.0,21.0,22.0,20.0,0.6666666666666666,0.3333333333333333,0.6,0.6,0.4,0.5,0.4444444444444444,0.3888888888888889,3,0,46,63,1.1944444444444444,1.3611111111111112,1.5555555555555556,1.0,12,14,10,19,11,6
2023-06-04,Mallorca,Rayo Vallecano,3.0,0.0,H,12,17,6,1,2022,19.0,12.0,17.0,28.0,0.6666666666666666,0.0,0.6,0.0,0.6,0.2,0.5,0.2222222222222222,3,0,47,49,0.918918918918919,1.162162162162162,1.2162162162162162,1.3513513513513513,13,16,8,13,14,10
2023-06-04,Osasuna,Girona,2.0,1.0,H,0,16,6,1,2022,22.0,20.0,22.0,27.0,0.6666666666666666,0.3333333333333333,0.8,0.2,0.5,0.2,0.5555555555555556,0.16666666666666666,3,0,50,49,0.9459459459459459,1.1081081081081081,1.5405405405405406,1.4324324324324325,14,15,8,13,14,10
2023-06-04,Real Madrid,Ath Bilbao,1.0,1.0,D,18,7,6,0,2022,43.0,15.0,24.0,27.0,1.0,0.0,0.8,0.4,0.8,0.4,0.7222222222222222,0.3333333333333333,1,1,77,50,2.0,0.9459459459459459,1.2432432432432432,1.135135135135135,24,8,5,14,15,8
2023-06-04,Real Sociedad,Sevilla,2.0,1.0,H,14,11,6,1,2022,24.0,15.0,22.0,27.0,0.6666666666666666,0.6666666666666666,0.8,0.8,0.6,0.4,0.5555555555555556,0.3333333333333333,3,0,68,49,1.3243243243243243,0.918918918918919,1.2432432432432432,1.4054054054054055,20,9,8,13,14,10
2023-06-04,Villarreal,Ath Madrid,2.0,2.0,D,19,13,6,0,2022,34.0,16.0,27.0,16.0,1.0,0.3333333333333333,0.8,0.4,0.6,0.5,0.6666666666666666,0.5555555555555556,1,1,63,76,1.5405405405405406,1.027027027027027,1.837837837837838,0.8378378378378378,19,12,6,23,7,7
2023-06-04,Real Betis,Valencia,1.0,1.0,D,9,5,6,0,2022,25.0,17.0,14.0,25.0,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4,0.2,0.5,0.16666666666666666,1,1,59,41,1.2162162162162162,1.0810810810810811,1.1081081081081081,1.1891891891891893,17,12,8,11,18,8
2023-06-04,Celta,FC Barcelona,2.0,1.0,H,1,3,6,1,2022,24.0,20.0,32.0,14.0,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.6,0.3333333333333333,0.7222222222222222,3,0,40,88,1.1081081081081081,1.4054054054054055,1.864864864864865,0.4864864864864865,10,17,10,28,5,4
2023-06-04,Elche,Cadiz,1.0,1.0,D,15,4,6,0,2022,17.0,28.0,10.0,29.0,0.6666666666666666,0.0,0.4,0.2,0.3,0.1,0.16666666666666666,0.16666666666666666,1,1,24,41,0.7837837837837838,1.7837837837837838,0.7837837837837838,1.4054054054054055,5,23,9,10,16,11
2023-06-04,Espanyol,Almeria,3.0,3.0,D,10,6,6,0,2022,24.0,32.0,17.0,40.0,0.3333333333333333,0.0,0.2,0.2,0.3,0.1,0.2222222222222222,0.05555555555555555,1,1,36,40,1.3243243243243243,1.7837837837837838,1.2432432432432432,1.6756756756756757,8,17,12,11,19,7
2023-06-04,Valladolid,Getafe,0.0,0.0,D,2,8,6,0,2022,21.0,25.0,13.0,25.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.4,0.1,0.4444444444444444,0.16666666666666666,1,1,39,41,0.8918918918918919,1.7027027027027026,0.918918918918919,1.2162162162162162,11,20,6,10,16,11
2023-08-11,Almeria,Rayo Vallecano,0.0,2.0,A,6,17,4,2,2023,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6,0.0,0.5,0.1,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023-08-11,Sevilla,Valencia,1.0,2.0,A,11,5,4,2,2023,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4,0.4,0.5,0.2,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023-08-12,Real Sociedad,Girona,1.0,1.0,D,14,16,5,0,2023,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.8,0.2,0.6,0.2,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023-08-12,Las Palmas,Mallorca,1.0,1.0,D,20,12,5,0,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023-08-12,Ath Bilbao,Real Madrid,0.0,2.0,A,7,18,5,2,2023,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4,0.4,0.3,0.4,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023-08-13,Celta,Osasuna,0.0,2.0,A,1,0,6,2,2023,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4,0.2,0.5,0.2,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023-08-13,Villarreal,Real Betis,1.0,2.0,A,19,9,6,2,2023,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8,0.4,0.6,0.5,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023-08-13,Getafe,FC Barcelona,0.0,0.0,D,8,3,6,0,2023,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4,0.2,0.5,0.5,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023-08-14,Cadiz,Alaves,1.0,0.0,H,4,21,0,1,2023,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023-08-14,Ath Madrid,Granada,3.0,1.0,H,13,22,0,1,2023,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2023-08-18,Mallorca,Villarreal,0.0,1.0,A,12,19,4,2,2023,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.8,0.4,0.6,0.4,0.0,0.0,0,3,1,0,1.0,1.0,1.0,2.0,0,0,1,0,1,0
2023-08-18,Valencia,Las Palmas,1.0,0.0,H,5,20,4,1,2023,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4,0.0,0.4,0.0,0.0,0.0,3,0,3,1,2.0,1.0,1.0,1.0,1,0,0,0,0,1
2023-08-19,Real Sociedad,Celta,1.0,1.0,D,14,1,5,0,2023,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.6,0.0,0.6,0.2,0.0,0.0,1,1,1,0,1.0,1.0,0.0,2.0,0,0,1,0,1,0
2023-08-19,Almeria,Real Madrid,1.0,3.0,A,6,18,5,2,2023,0.0,2.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.4,0.4,0.4,0.4,0.0,1.0,0,3,0,3,0.0,2.0,2.0,0.0,0,1,0,1,0,0
2023-08-19,Osasuna,Ath Bilbao,0.0,2.0,A,0,7,5,2,2023,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.2,0.5,0.4,0.0,0.0,0,3,3,0,2.0,0.0,0.0,2.0,1,0,0,0,1,0
2023-08-20,Girona,Getafe,3.0,0.0,H,16,8,6,1,2023,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6,0.2,0.6,0.1,0.0,0.0,3,0,1,1,1.0,1.0,0.0,0.0,0,0,1,0,0,1
2023-08-20,FC Barcelona,Cadiz,2.0,0.0,H,3,4,6,1,2023,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.8,0.0,0.8,0.1,0.0,0.0,3,0,1,3,0.0,0.0,1.0,0.0,0,0,1,1,0,0
2023-08-20,Real Betis,Ath Madrid,0.0,0.0,D,9,13,6,0,2023,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4,0.2,0.4,0.5,0.0,0.0,1,1,3,3,2.0,1.0,3.0,1.0,1,0,0,1,0,0
2023-08-21,Alaves,Sevilla,4.0,3.0,H,21,11,0,1,2023,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6,0.0,0.4,0.0,0.0,3,0,0,0,0.0,1.0,1.0,2.0,0,1,0,0,1,0
2023-08-21,Granada,Rayo Vallecano,0.0,2.0,A,22,17,0,2,2023,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.2,0.0,0.1,0.0,1.0,0,3,0,3,1.0,3.0,2.0,0.0,0,1,0,1,0,0
2023-08-25,Las Palmas,Real Sociedad,0.0,0.0,D,20,14,4,0,2023,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.4,0.0,0.3,0.0,0.0,1,1,1,2,0.5,1.0,1.0,1.0,0,1,1,0,0,2
2023-08-25,Celta,Real Madrid,0.0,1.0,A,1,18,4,2,2023,0.0,2.0,5.0,1.0,0.3333333333333333,1.0,0.4,0.6,0.4,0.5,0.0,1.0,0,3,1,6,0.5,1.5,2.5,0.5,0,1,1,2,0,0
2023-08-26,Cadiz,Almeria,1.0,1.0,D,4,6,5,0,2023,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.2,0.6,0.1,1.0,0.0,1,1,3,0,0.5,1.0,0.5,2.5,1,1,0,0,2,0
2023-08-26,Granada,Mallorca,3.0,2.0,H,22,12,5,1,2023,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0,1,0.5,2.5,0.5,1.0,0,2,0,0,1,1
2023-08-26,Sevilla,Girona,1.0,2.0,A,11,16,5,2,2023,1.0,2.0,1.0,1.0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0,3,0,4,2.0,3.0,2.0,0.5,0,2,0,1,0,1
2023-08-27,Villarreal,FC Barcelona,3.0,4.0,A,19,3,6,2,2023,1.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.6,0.2,0.6,0.4,0.0,0.0,0,3,3,4,1.0,1.0,1.0,0.0,1,1,0,1,0,1
2023-08-27,Valencia,Osasuna,1.0,2.0,A,5,0,6,2,2023,1.0,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.6,0.4,0.5,0.3,1.0,1.0,0,3,6,3,1.5,0.5,1.0,1.0,2,0,0,1,1,0
2023-08-27,Ath Bilbao,Real Betis,4.0,2.0,H,7,9,6,1,2023,0.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,0.2,0.6,0.3,0.5,0.0,1.0,3,0,3,4,1.0,1.0,1.0,0.5,1,1,0,1,0,1
2023-08-28,Getafe,Alaves,1.0,0.0,H,8,21,0,1,2023,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.4,0.0,0.5,0.0,0.0,0.0,3,0,1,3,0.0,1.5,2.0,2.0,0,1,1,1,1,0
2023-08-28,Rayo Vallecano,Ath Madrid,0.0,7.0,A,17,13,0,2,2023,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.8,0.2,0.5,0.4,0.0,0.0,0,3,6,4,2.0,0.0,1.5,0.5,2,0,0,1,0,1
2023-09-01,Cadiz,Villarreal,3.0,1.0,H,4,19,4,1,2023,2.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.8,0.4,0.5,0.5,0.5,1.0,3,0,4,3,0.6666666666666666,1.0,1.6666666666666667,2.0,1,1,1,1,2,0
2023-09-01,Almeria,Celta,2.0,3.0,A,6,1,4,2,2023,1.0,5.0,1.0,1.0,0.0,0.0,0.4,0.0,0.4,0.1,0.0,0.0,0,3,1,1,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,0,2,1,0,2,1
2023-09-02,Real Sociedad,Granada,5.0,3.0,H,14,22,5,1,2023,2.0,2.0,1.0,3.0,0.3333333333333333,0.0,0.4,0.0,0.6,0.0,0.0,0.0,3,0,3,3,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,0,0,3,1,2,0
2023-09-02,Real Madrid,Getafe,2.0,1.0,H,18,8,5,1,2023,0.0,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.8,0.2,0.7,0.1,0.0,0.0,3,0,9,4,2.0,0.3333333333333333,0.3333333333333333,1.0,3,0,0,1,1,1
2023-09-02,Alaves,Valencia,1.0,0.0,H,21,5,5,1,2023,4.0,3.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.3,1.0,1.0,3,0,3,6,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1,2,0,2,1,0
2023-09-02,Real Betis,Rayo Vallecano,1.0,0.0,H,9,17,5,1,2023,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,0.2,0.4,0.4,0.2,0.0,1.0,3,0,4,6,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,1,1,1,2,1,0
2023-09-03,Girona,Las Palmas,1.0,0.0,H,16,20,6,1,2023,3.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.6,0.0,0.7,0.0,1.0,0.0,3,0,7,2,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2,0,1,0,1,2
2023-09-03,Mallorca,Ath Bilbao,0.0,0.0,D,12,7,6,0,2023,0.0,1.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.6,0.2,0.5,0.4,0.0,1.0,1,1,1,6,1.0,1.6666666666666667,2.0,1.3333333333333333,0,2,1,2,1,0
2023-09-03,Osasuna,FC Barcelona,1.0,2.0,A,0,3,6,2,2023,0.0,2.0,4.0,3.0,0.6666666666666666,0.3333333333333333,0.6,0.4,0.5,0.4,0.0,0.5,0,3,6,7,1.3333333333333333,1.0,2.0,1.0,2,1,0,2,0,1
2023-09-15,Rayo Vallecano,Alaves,2.0,0.0,H,17,21,4,1,2023,0.0,7.0,0.0,2.0,0.3333333333333333,0.0,0.6,0.0,0.4,0.0,0.0,0.0,3,0,6,6,1.0,2.0,1.25,1.25,2,2,0,2,2,0
2023-09-16,Ath Bilbao,Cadiz,3.0,0.0,H,7,4,5,1,2023,4.0,4.0,0.0,2.0,0.3333333333333333,0.0,0.4,0.0,0.3,0.1,0.5,0.0,3,0,7,7,1.5,1.0,1.25,1.0,2,1,1,2,1,1
2023-09-16,Valencia,Ath Madrid,3.0,0.0,H,5,13,5,1,2023,2.0,2.0,7.0,0.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.5,0.4,0.5,0.5,3,0,6,7,1.0,1.0,3.3333333333333335,0.3333333333333333,2,2,0,2,0,1
2023-09-16,Celta,Mallorca,0.0,1.0,A,1,12,5,2,2023,0.0,3.0,3.0,4.0,0.3333333333333333,0.0,0.2,0.0,0.4,0.1,0.0,0.0,0,3,4,2,1.0,1.5,0.75,1.25,1,2,1,0,2,2
2023-09-16,FC Barcelona,Real Betis,5.0,0.0,H,3,9,5,1,2023,2.0,0.0,4.0,5.0,0.6666666666666666,0.6666666666666666,0.8,0.6,0.8,0.4,1.0,0.5,3,0,10,7,2.0,1.0,1.25,1.25,3,0,1,2,1,1
2023-09-17,Getafe,Osasuna,3.0,2.0,H,8,0,6,1,2023,1.0,0.0,4.0,1.0,0.6666666666666666,0.6666666666666666,0.6,0.4,0.6,0.4,0.5,1.0,3,0,4,6,0.5,1.25,1.25,1.25,1,2,1,2,2,0
2023-09-17,Villarreal,Almeria,2.0,1.0,H,19,6,6,1,2023,4.0,6.0,1.0,1.0,0.0,0.0,0.4,0.0,0.5,0.1,0.0,0.0,3,0,3,1,1.5,2.25,1.0,2.25,1,3,0,0,3,1
2023-09-17,Sevilla,Las Palmas,1.0,0.0,H,11,20,6,1,2023,2.0,4.0,0.0,2.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,3,0,0,2,1.6666666666666667,2.6666666666666665,0.25,0.75,0,3,0,0,2,2
2023-09-17,Real Madrid,Real Sociedad,2.0,1.0,H,18,14,6,1,2023,2.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8,0.4,0.7,0.3,1.0,0.0,3,0,12,6,2.0,0.5,1.75,1.25,4,0,0,1,0,3
2023-09-18,Granada,Girona,2.0,4.0,A,22,16,0,2,2023,3.0,4.0,3.0,2.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,0.5,0.5,0,3,3,10,1.75,3.0,1.75,0.5,1,3,0,3,0,1
2023-09-22,Alaves,Ath Bilbao,0.0,2.0,A,21,7,4,2,2023,5.0,3.0,2.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.4,1.0,0.5,0,3,6,10,1.0,1.4,1.8,0.8,2,3,0,3,1,1
2023-09-23,Girona,Mallorca,5.0,3.0,H,16,12,5,1,2023,4.0,0.0,4.0,4.0,0.6666666666666666,0.3333333333333333,0.6,0.2,0.7,0.2,1.0,0.3333333333333333,3,0,13,5,2.2,0.8,0.8,1.0,4,0,1,1,2,2
2023-09-23,Osasuna,Sevilla,0.0,0.0,D,0,11,5,0,2023,1.0,4.0,3.0,4.0,0.3333333333333333,0.0,0.6,0.4,0.5,0.4,0.0,0.0,1,1,6,3,1.4,1.6,1.5,2.0,2,3,0,1,3,0
2023-09-23,FC Barcelona,Celta,3.0,2.0,H,3,1,5,1,2023,7.0,0.0,4.0,3.0,1.0,0.3333333333333333,0.8,0.2,0.8,0.2,1.0,0.5,3,0,13,4,2.6,0.8,0.8,1.4,4,0,1,1,3,1
2023-09-23,Almeria,Valencia,2.0,2.0,D,6,5,5,0,2023,3.0,8.0,2.0,2.0,0.0,0.3333333333333333,0.2,0.4,0.3,0.3,0.0,0.5,1,1,1,9,1.0,2.2,1.4,0.8,0,4,1,3,2,0
2023-09-24,Real Sociedad,Getafe,4.0,3.0,H,14,8,6,1,2023,7.0,5.0,1.0,5.0,0.3333333333333333,0.0,0.6,0.2,0.7,0.1,0.3333333333333333,0.0,3,0,6,7,1.6,1.4,1.0,1.4,1,1,3,2,2,1
